id,en,ja,pos,theme,level,is_frequent
536,rainforest,熱帯雨林,noun,nature,eiken2pre,0
537,seed,種,noun,nature,eiken2pre,1
538,shadow,影,noun,nature,eiken2pre,0
539,sunset,夕日,noun,nature,eiken2pre,0
540,sunshine,日光,noun,nature,eiken2pre,0
541,surface,表面,noun,nature,eiken2pre,0
542,temperature,気温,noun,nature,eiken2pre,0
543,championship,選手権,noun,sports,eiken2pre,1
544,climbing,登山,noun,sports,eiken2pre,0
545,coaster,ジェットコースター,noun,sports,eiken2pre,0
546,competition,大会,noun,sports,eiken2pre,0
547,dancing,ダンス,noun,sports,eiken2pre,0
548,diving,ダイビング,noun,sports,eiken2pre,0
549,driving,運転,noun,sports,eiken2pre,0
550,hunting,狩猟,noun,sports,eiken2pre,0
551,running,ランニング,noun,sports,eiken2pre,0
552,skating,スケート,noun,sports,eiken2pre,0
553,sledding,そり滑り,noun,sports,eiken2pre,0
554,swimming,水泳,noun,sports,eiken2pre,0
555,victory,勝利,noun,sports,eiken2pre,0
556,yoga,ヨガ,noun,sports,eiken2pre,1
557,article,記事,noun,media,eiken2pre,1
558,brief,要約,noun,media,eiken2pre,0
559,channel,チャンネル,noun,media,eiken2pre,0
560,commercial,コマーシャル,noun,media,eiken2pre,0
561,cookbook,料理の本,noun,media,eiken2pre,0
562,document,文書,noun,media,eiken2pre,0
563,essay,作文,noun,media,eiken2pre,0
564,excerpt,抜粋,noun,media,eiken2pre,0
565,fiction,小説,noun,media,eiken2pre,0
566,guidebook,ガイドブック,noun,media,eiken2pre,0
567,image,映像,noun,media,eiken2pre,0
568,literature,文学,noun,media,eiken2pre,0
569,manual,説明書,noun,media,eiken2pre,0
570,note,メモ,noun,media,eiken2pre,1
571,photograph,写真,noun,media,eiken2pre,0
572,photography,写真撮影,noun,media,eiken2pre,1
573,phrase,句,noun,media,eiken2pre,0
574,poem,詩,noun,media,eiken2pre,1
575,recording,録音,noun,media,eiken2pre,0
576,screen,画面,noun,media,eiken2pre,1
577,sketch,スケッチ,noun,media,eiken2pre,0
578,summary,要約,noun,media,eiken2pre,0
579,title,題名,noun,media,eiken2pre,1
580,web,ウェブ,noun,media,eiken2pre,0
581,battery,電池,noun,tech,eiken2pre,1
582,cable,ケーブル,noun,tech,eiken2pre,0
583,data,データ,noun,tech,eiken2pre,0
584,disk,ディスク,noun,tech,eiken2pre,0
585,electronics,電子工学,noun,tech,eiken2pre,0
586,headphone,ヘッドホン,noun,tech,eiken2pre,1
587,keyboard,キーボード,noun,tech,eiken2pre,0
588,laptop,ノートパソコン,noun,tech,eiken2pre,0
589,network,ネットワーク,noun,tech,eiken2pre,1
590,printer,プリンター,noun,tech,eiken2pre,0
591,projector,映写機,noun,tech,eiken2pre,0
592,software,ソフトウェア,noun,tech,eiken2pre,0
593,tablet,タブレット,noun,tech,eiken2pre,0
594,technology,科学技術,noun,tech,eiken2pre,1
595,airline,航空会社,noun,transport,eiken2pre,0
596,boarding,搭乗,noun,transport,eiken2pre,0
597,cruise,クルーズ,noun,transport,eiken2pre,0
598,fare,運賃,noun,transport,eiken2pre,0
599,highway,主要道路,noun,transport,eiken2pre,0
600,jet,ジェット機,noun,transport,eiken2pre,0
601,motorbike,オートバイ,noun,transport,eiken2pre,0
602,motorcycle,オートバイ,noun,transport,eiken2pre,0
603,navigation,航行,noun,transport,eiken2pre,0
604,route,道順,noun,transport,eiken2pre,0
605,row,列,noun,transport,eiken2pre,0
606,sailboat,帆船,noun,transport,eiken2pre,0
607,shuttle,シャトル便,noun,transport,eiken2pre,0
608,stair,段,noun,transport,eiken2pre,0
609,truck,トラック,noun,transport,eiken2pre,1
610,tunnel,トンネル,noun,transport,eiken2pre,0
611,anniversary,記念日,noun,time,eiken2pre,0
612,appointment,予約,noun,time,eiken2pre,0
613,beginning,初め,noun,time,eiken2pre,0
614,childhood,子供の頃,noun,time,eiken2pre,0
615,closing,締め切り,noun,time,eiken2pre,0
616,day off,休日,noun,time,eiken2pre,0
617,deadline,締め切り,noun,time,eiken2pre,0
618,generation,世代,noun,time,eiken2pre,0
619,lifetime,生涯,noun,time,eiken2pre,0
620,pause,休止,noun,time,eiken2pre,0
621,reservation,予約,noun,time,eiken2pre,1
622,rush,突進,noun,time,eiken2pre,0
623,semester,学期,noun,time,eiken2pre,0
624,ability,能力,noun,abstract,eiken2pre,0
625,access,アクセス,noun,abstract,eiken2pre,0
626,achievement,業績,noun,abstract,eiken2pre,0
627,acting,演技,noun,abstract,eiken2pre,0
628,addition,追加,noun,abstract,eiken2pre,0
629,admission,入場,noun,abstract,eiken2pre,0
630,advance,進歩,noun,abstract,eiken2pre,0
631,advantage,有利な点,noun,abstract,eiken2pre,0
632,advertising,広告,noun,abstract,eiken2pre,0
633,agency,代理店,noun,abstract,eiken2pre,0
634,agreement,合意,noun,abstract,eiken2pre,0
635,aisle,通路,noun,abstract,eiken2pre,0
636,alien,宇宙人,noun,abstract,eiken2pre,0
637,anger,怒り,noun,abstract,eiken2pre,0
638,angle,角度,noun,abstract,eiken2pre,0
639,announcement,発表,noun,abstract,eiken2pre,1
640,application,応募,noun,abstract,eiken2pre,1
641,argument,口論,noun,abstract,eiken2pre,0
642,arrival,到着,noun,abstract,eiken2pre,0
643,aside,余談,noun,abstract,eiken2pre,0
644,assistance,助け,noun,abstract,eiken2pre,0
645,assistant,助手,noun,abstract,eiken2pre,0
646,attitude,態度,noun,abstract,eiken2pre,0
647,beauty,美しさ,noun,abstract,eiken2pre,0
648,behavior,振る舞い,noun,abstract,eiken2pre,0
649,belief,信念,noun,abstract,eiken2pre,0
650,benefit,利点,noun,abstract,eiken2pre,0
651,bill,請求書,noun,abstract,eiken2pre,1
652,biology,生物学,noun,abstract,eiken2pre,0
653,bonus,ボーナス,noun,abstract,eiken2pre,0
654,bookshelf,本棚,noun,abstract,eiken2pre,0
655,brand,ブランド,noun,abstract,eiken2pre,1
656,career,職業,noun,abstract,eiken2pre,1
657,cash,現金,noun,abstract,eiken2pre,1
658,cell,細胞,noun,abstract,eiken2pre,0
659,challenge,挑戦,noun,abstract,eiken2pre,1
660,character,登場人物,noun,abstract,eiken2pre,1
661,charity,慈善団体,noun,abstract,eiken2pre,1
662,chemistry,化学,noun,abstract,eiken2pre,1
663,chess,チェス,noun,abstract,eiken2pre,0
664,choice,選択権,noun,abstract,eiken2pre,0
665,claim,主張,noun,abstract,eiken2pre,0
666,collecting,収集,noun,abstract,eiken2pre,0
667,comment,意見,noun,abstract,eiken2pre,0
668,concern,心配,noun,abstract,eiken2pre,0
669,condition,状態,noun,abstract,eiken2pre,0
670,conference,会議,noun,abstract,eiken2pre,0
671,connection,接続,noun,abstract,eiken2pre,0
672,convenience,便利さ,noun,abstract,eiken2pre,1
673,conversation,会話,noun,abstract,eiken2pre,0
674,corridor,廊下,noun,abstract,eiken2pre,0
675,counter,カウンター,noun,abstract,eiken2pre,0
676,creation,創設,noun,abstract,eiken2pre,0
677,credit,信用,noun,abstract,eiken2pre,1
678,crime,犯罪,noun,abstract,eiken2pre,0
679,danger,危険,noun,abstract,eiken2pre,1
680,deal,取引,noun,abstract,eiken2pre,0
681,decision,決心,noun,abstract,eiken2pre,0
682,department,部,noun,abstract,eiken2pre,1
683,desire,欲求,noun,abstract,eiken2pre,0
684,detail,詳細,noun,abstract,eiken2pre,1
685,difficulty,困難,noun,abstract,eiken2pre,0
686,direction,方向,noun,abstract,eiken2pre,1
687,discovery,発見,noun,abstract,eiken2pre,1
688,discussion,討論,noun,abstract,eiken2pre,0
689,doubt,疑い,noun,abstract,eiken2pre,0
690,education,教育,noun,abstract,eiken2pre,0
691,effect,影響,noun,abstract,eiken2pre,0
692,effort,努力,noun,abstract,eiken2pre,1
693,emergency,緊急事態,noun,abstract,eiken2pre,1
694,emotion,感情,noun,abstract,eiken2pre,0
695,equipment,用具,noun,abstract,eiken2pre,0
696,exhilaration,爽快感,noun,abstract,eiken2pre,0
697,experiment,実験,noun,abstract,eiken2pre,0
698,explanation,説明,noun,abstract,eiken2pre,0
699,expression,表情,noun,abstract,eiken2pre,0
700,factor,要因,noun,abstract,eiken2pre,0
701,farming,農業,noun,abstract,eiken2pre,0
702,fault,欠点,noun,abstract,eiken2pre,0
703,favor,頼みごと,noun,abstract,eiken2pre,1
704,fear,恐れ,noun,abstract,eiken2pre,0
705,feature,特徴,noun,abstract,eiken2pre,0
706,freedom,自由,noun,abstract,eiken2pre,0
707,friendship,友情,noun,abstract,eiken2pre,0
708,function,機能,noun,abstract,eiken2pre,0
709,geography,地理学,noun,abstract,eiken2pre,0
710,gesture,身ぶり,noun,abstract,eiken2pre,0
711,greeting,あいさつ,noun,abstract,eiken2pre,0
712,harmony,調和,noun,abstract,eiken2pre,0
713,harvest,収穫,noun,abstract,eiken2pre,0
714,homeroom,ホームルーム,noun,abstract,eiken2pre,0
715,honor,敬意,noun,abstract,eiken2pre,0
716,ID,身分証明書,noun,abstract,eiken2pre,1
717,impression,印象,noun,abstract,eiken2pre,0
718,improvement,改善,noun,abstract,eiken2pre,0
719,industry,産業,noun,abstract,eiken2pre,0
720,influence,影響,noun,abstract,eiken2pre,0
721,instance,例,noun,abstract,eiken2pre,0
722,instruction,指示,noun,abstract,eiken2pre,1
723,invitation,招待,noun,abstract,eiken2pre,1
724,issue,問題,noun,abstract,eiken2pre,0
725,item,項目,noun,abstract,eiken2pre,1
726,journey,旅行,noun,abstract,eiken2pre,1
727,knowledge,知識,noun,abstract,eiken2pre,1
728,laughter,笑い,noun,abstract,eiken2pre,0
729,lifestyle,ライフスタイル,noun,abstract,eiken2pre,1
730,loss,喪失,noun,abstract,eiken2pre,0
731,ma'am,女性への敬称（丁寧）,noun,abstract,eiken2pre,1
732,magic,魔法,noun,abstract,eiken2pre,1
733,material,材料,noun,abstract,eiken2pre,0
734,membership,会員であること,noun,abstract,eiken2pre,1
735,mess,散らかった状態,noun,abstract,eiken2pre,0
736,method,方法,noun,abstract,eiken2pre,0
737,millions of,何百万もの〜,noun,abstract,eiken2pre,0
738,miracle,奇跡,noun,abstract,eiken2pre,0
739,movement,動き,noun,abstract,eiken2pre,0
740,nation,国家,noun,abstract,eiken2pre,0
741,nest,巣,noun,abstract,eiken2pre,0
742,nut,木の実,noun,abstract,eiken2pre,1
743,object,物,noun,abstract,eiken2pre,0
744,objection,反対,noun,abstract,eiken2pre,0
745,objective,目標,noun,abstract,eiken2pre,0
746,observation,観察,noun,abstract,eiken2pre,0
747,opportunity,機会,noun,abstract,eiken2pre,0
748,opposite,正反対,noun,abstract,eiken2pre,0
749,option,選択肢,noun,abstract,eiken2pre,0
750,orchestra,オーケストラ,noun,abstract,eiken2pre,1
751,organization,組織,noun,abstract,eiken2pre,0
752,origin,起源,noun,abstract,eiken2pre,0
753,pace,速さ,noun,abstract,eiken2pre,0
754,pain,痛み,noun,abstract,eiken2pre,0
755,penalty,罰金,noun,abstract,eiken2pre,0
756,permission,許可,noun,abstract,eiken2pre,0
757,photocopy,コピー,noun,abstract,eiken2pre,0
758,planning,計画,noun,abstract,eiken2pre,0
759,policy,政策,noun,abstract,eiken2pre,0
760,popularity,人気,noun,abstract,eiken2pre,0
761,population,人口,noun,abstract,eiken2pre,0
762,position,位置,noun,abstract,eiken2pre,0
763,praise,称賛,noun,abstract,eiken2pre,0
764,prayer,祈り,noun,abstract,eiken2pre,0
765,preservation,保存,noun,abstract,eiken2pre,0
766,pride,誇り,noun,abstract,eiken2pre,0
767,privacy,プライバシー,noun,abstract,eiken2pre,0
768,process,過程,noun,abstract,eiken2pre,0
769,product,製品,noun,abstract,eiken2pre,1
770,profit,利益,noun,abstract,eiken2pre,0
771,purchase,購入,noun,abstract,eiken2pre,0
772,puzzle,パズル,noun,abstract,eiken2pre,0
773,quality,質,noun,abstract,eiken2pre,0
774,rank,階級,noun,abstract,eiken2pre,0
775,reaction,反応,noun,abstract,eiken2pre,0
776,reality,現実,noun,abstract,eiken2pre,0
777,relation,関係,noun,abstract,eiken2pre,0
778,relationship,関係,noun,abstract,eiken2pre,0
779,relief,安心,noun,abstract,eiken2pre,0
780,research,調査,noun,abstract,eiken2pre,1
781,resource,資源,noun,abstract,eiken2pre,0
782,response,返答,noun,abstract,eiken2pre,0
783,result,結果,noun,abstract,eiken2pre,1
784,reward,報い,noun,abstract,eiken2pre,0
785,risk,危険,noun,abstract,eiken2pre,0
786,role,役,noun,abstract,eiken2pre,0
787,rumor,うわさ,noun,abstract,eiken2pre,0
788,salary,給料,noun,abstract,eiken2pre,0
789,sample,試供品,noun,abstract,eiken2pre,0
790,scenery,風景,noun,abstract,eiken2pre,0
791,secret,秘密,noun,abstract,eiken2pre,0
792,security,安全,noun,abstract,eiken2pre,0
793,selection,品ぞろえ,noun,abstract,eiken2pre,0
794,sense,感覚,noun,abstract,eiken2pre,0
795,shade,日陰,noun,abstract,eiken2pre,0
796,shortage,不足,noun,abstract,eiken2pre,0
797,signal,信号,noun,abstract,eiken2pre,0
798,silence,静寂,noun,abstract,eiken2pre,0
799,silver,銀,noun,abstract,eiken2pre,0
800,situation,状況,noun,abstract,eiken2pre,1
801,solo,独奏,noun,abstract,eiken2pre,0
802,spirit,士気,noun,abstract,eiken2pre,0
803,statement,陳述,noun,abstract,eiken2pre,0
804,strength,強さ,noun,abstract,eiken2pre,0
805,style,様式,noun,abstract,eiken2pre,0
806,survey,調査,noun,abstract,eiken2pre,0
807,talent,才能,noun,abstract,eiken2pre,0
808,task,仕事,noun,abstract,eiken2pre,0
809,teamwork,チームワーク,noun,abstract,eiken2pre,0
810,technique,技術,noun,abstract,eiken2pre,1
811,thought,考え,noun,abstract,eiken2pre,0
812,topic,話題,noun,abstract,eiken2pre,1
813,treatment,治療,noun,abstract,eiken2pre,0
814,trend,傾向,noun,abstract,eiken2pre,0
815,truth,真相,noun,abstract,eiken2pre,0
816,value,価値,noun,abstract,eiken2pre,0
817,version,版,noun,abstract,eiken2pre,0
818,voyage,航海,noun,abstract,eiken2pre,0
819,warning,警告,noun,abstract,eiken2pre,0
820,nationality,国籍,noun,country,eiken2pre,0
821,audition,オーディション,noun,event,eiken2pre,0
822,debate,討論,noun,event,eiken2pre,1
823,exhibition,展覧会,noun,event,eiken2pre,0
824,graduation,卒業,noun,event,eiken2pre,0
825,lecture,講義,noun,event,eiken2pre,0
826,presentation,発表,noun,event,eiken2pre,1
827,training,訓練,noun,event,eiken2pre,1
828,bar,棒,noun,object,eiken2pre,1
829,cart,ショッピングカート,noun,object,eiken2pre,1
830,coupon,割引券,noun,object,eiken2pre,1
831,envelope,封筒,noun,object,eiken2pre,0
832,file,ファイル,noun,object,eiken2pre,0
833,form,用紙,noun,object,eiken2pre,1
834,goods,商品,noun,object,eiken2pre,1
835,pole,棒,noun,object,eiken2pre,0
836,receipt,レシート,noun,object,eiken2pre,0
837,sword,剣,noun,object,eiken2pre,0
838,wheel,車輪,noun,object,eiken2pre,1
839,amount,量,noun,unit,eiken2pre,1
840,average,平均,noun,unit,eiken2pre,1
841,capacity,収容人数,noun,unit,eiken2pre,0
842,degree,度,noun,unit,eiken2pre,0
843,level,水準,noun,unit,eiken2pre,0
844,rate,率,noun,unit,eiken2pre,0
845,volume,音量,noun,unit,eiken2pre,0
846,weight,重さ,noun,unit,eiken2pre,1
847,when to do,いつ〜すべきか,noun,unit,eiken2pre,0
848,width,幅,noun,unit,eiken2pre,0
849,above all,とりわけ,adverb,adverb_phrase,eiken2pre,0
850,accidentally,誤って,adverb,adverb,eiken2pre,0
851,after all,結局,adverb,adverb_phrase,eiken2pre,0
852,afterward,後で,adverb,time,eiken2pre,1
853,all at once,突然,adverb,adverb_phrase,eiken2pre,0
854,angrily,怒って,adverb,adverb,eiken2pre,0
855,annually,毎年,adverb,time,eiken2pre,0
856,apparently,どうやら,adverb,adverb,eiken2pre,0
857,as a result,その結果として,adverb,adverb_phrase,eiken2pre,0
858,at a time,一度に,adverb,adverb_phrase,eiken2pre,0
859,at length,詳細に,adverb,adverb_phrase,eiken2pre,0
860,at most,せいぜい,adverb,adverb_phrase,eiken2pre,0
861,at present,現在は,adverb,time,eiken2pre,0
862,before long,間もなく,adverb,time,eiken2pre,0
863,besides,そのうえ,adverb,adverb,eiken2pre,0
864,by accident,偶然に,adverb,adverb_phrase,eiken2pre,0
865,by chance,偶然,adverb,adverb_phrase,eiken2pre,0
866,by far,断然,adverb,adverb_phrase,eiken2pre,0
867,by nature,生まれつき,adverb,adverb_phrase,eiken2pre,0
868,by sea,海路で,adverb,adverb_phrase,eiken2pre,0
869,by turns,順繰りに,adverb,adverb_phrase,eiken2pre,0
870,casually,普段着で,adverb,adverb,eiken2pre,0
871,cheerfully,陽気に,adverb,adverb,eiken2pre,0
872,commonly,一般に,adverb,adverb,eiken2pre,0
873,completely,完全に,adverb,adverb,eiken2pre,0
874,correctly,正確に,adverb,adverb,eiken2pre,0
875,currently,現在のところ,adverb,time,eiken2pre,0
876,deeply,深く,adverb,adverb,eiken2pre,1
877,directly,直接,adverb,adverb,eiken2pre,0
878,eventually,最終的に,adverb,time,eiken2pre,0
879,exactly,正確に,adverb,adverb,eiken2pre,0
880,extremely,非常に,adverb,adverb,eiken2pre,0
881,fairly,かなり,adverb,adverb,eiken2pre,0
882,for instance,例えば,adverb,adverb_phrase,eiken2pre,0
883,for long,長い間,adverb,time,eiken2pre,0
884,for sure,確かに,adverb,adverb_phrase,eiken2pre,0
885,forever,永遠に,adverb,time,eiken2pre,0
886,frankly,率直にいうと,adverb,adverb,eiken2pre,0
887,freely,自由に,adverb,adverb,eiken2pre,0
888,from now on,これからは,adverb,time,eiken2pre,0
889,further,もっと先に,adverb,adverb,eiken2pre,0
890,generally,一般的に,adverb,adverb,eiken2pre,0
891,gently,優しく,adverb,adverb,eiken2pre,0
892,gradually,徐々に,adverb,adverb,eiken2pre,0
893,greatly,大いに,adverb,adverb,eiken2pre,0
894,heavily,激しく,adverb,adverb,eiken2pre,1
895,honestly,正直に,adverb,adverb,eiken2pre,0
896,immediately,直ちに,adverb,time,eiken2pre,0
897,importantly,重要なのは,adverb,adverb,eiken2pre,0
898,in a group,グループで,adverb,adverb_phrase,eiken2pre,0
899,in addition,そのうえ,adverb,adverb_phrase,eiken2pre,0
900,in advance,あらかじめ,adverb,adverb_phrase,eiken2pre,0
901,in any case,とにかく,adverb,adverb_phrase,eiken2pre,0
902,in brief,手短に,adverb,adverb_phrase,eiken2pre,0
903,in contrast,それとは対照的に,adverb,adverb_phrase,eiken2pre,0
904,in detail,詳細に,adverb,adverb_phrase,eiken2pre,0
905,in general,一般的に,adverb,adverb_phrase,eiken2pre,0
906,in harmony,調和して,adverb,adverb_phrase,eiken2pre,0
907,in many ways,いろいろな点で,adverb,adverb_phrase,eiken2pre,0
908,in pairs,二人ずつ,adverb,adverb_phrase,eiken2pre,0
909,in practice,実際には,adverb,adverb_phrase,eiken2pre,0
910,in public,人前で,adverb,adverb_phrase,eiken2pre,0
911,in reality,実際は,adverb,adverb_phrase,eiken2pre,0
912,indeed,確かに,adverb,adverb,eiken2pre,0
913,indoors,屋内で,adverb,adverb,eiken2pre,1
914,instantly,直ちに,adverb,time,eiken2pre,0
915,lately,最近,adverb,time,eiken2pre,0
916,loudly,大声で,adverb,adverb,eiken2pre,0
917,more or less,だいたい,adverb,adverb_phrase,eiken2pre,0
918,moreover,さらに,adverb,adverb,eiken2pre,0
919,mostly,主として,adverb,adverb,eiken2pre,1
920,narrowly,かろうじて,adverb,adverb,eiken2pre,0
921,naturally,自然に,adverb,adverb,eiken2pre,0
922,nearby,近くに,adverb,adverb,eiken2pre,1
923,nearly,ほとんど,adverb,adverb,eiken2pre,1
924,neatly,きちんと,adverb,adverb,eiken2pre,0
925,nevertheless,それにもかかわらず,adverb,adverb,eiken2pre,0
926,nicely,うまく,adverb,adverb,eiken2pre,1
927,no longer,もはや〜でない,adverb,time,eiken2pre,0
928,normally,通常は,adverb,adverb,eiken2pre,0
929,nowadays,今日では,adverb,time,eiken2pre,1
930,on and on,長々と,adverb,adverb_phrase,eiken2pre,0
931,on average,平均して,adverb,adverb_phrase,eiken2pre,0
932,on board,〜に乗って,adverb,adverb_phrase,eiken2pre,0
933,on demand,必要に応じて,adverb,adverb_phrase,eiken2pre,0
934,on purpose,わざと,adverb,adverb_phrase,eiken2pre,0
935,on schedule,予定通りに,adverb,time,eiken2pre,0
936,one by one,一つずつ,adverb,adverb_phrase,eiken2pre,0
937,originally,最初は,adverb,time,eiken2pre,0
938,otherwise,さもなければ,adverb,adverb,eiken2pre,0
939,outdoors,屋外で,adverb,adverb,eiken2pre,1
940,overseas,海外で,adverb,adverb,eiken2pre,0
941,peacefully,平和に,adverb,adverb,eiken2pre,0
942,perhaps,もしかすると,adverb,adverb,eiken2pre,0
943,physically,身体的に,adverb,adverb,eiken2pre,0
944,pleasantly,楽しく,adverb,adverb,eiken2pre,0
945,poorly,下手に,adverb,adverb,eiken2pre,0
946,properly,適切に,adverb,adverb,eiken2pre,0
947,proudly,誇らしげに,adverb,adverb,eiken2pre,0
948,rapidly,急速に,adverb,adverb,eiken2pre,0
949,rarely,めったに〜ない,adverb,adverb,eiken2pre,0
950,rather,かなり,adverb,adverb,eiken2pre,0
951,regularly,定期的に,adverb,adverb,eiken2pre,0
952,sadly,悲しそうに,adverb,adverb,eiken2pre,0
953,seldom,めったに〜ない,adverb,adverb,eiken2pre,0
954,separately,別々に,adverb,adverb,eiken2pre,0
955,shortly,じきに,adverb,time,eiken2pre,0
956,side by side,並んで,adverb,adverb_phrase,eiken2pre,0
957,silently,静かに,adverb,adverb,eiken2pre,0
958,simply,単に,adverb,adverb,eiken2pre,0
959,so far,今までのところ,adverb,adverb_phrase,eiken2pre,0
960,socially,社会的に,adverb,adverb,eiken2pre,0
961,surprisingly,驚くほど,adverb,adverb,eiken2pre,0
962,terribly,ひどく,adverb,adverb,eiken2pre,0
963,that way,そのやり方で,adverb,adverb_phrase,eiken2pre,0
964,tightly,しっかりと,adverb,adverb,eiken2pre,0
965,to be sure,念のため,adverb,adverb_phrase,eiken2pre,0
966,totally,完全に,adverb,adverb,eiken2pre,0
967,upside down,上下逆さまに,adverb,adverb_phrase,eiken2pre,0
968,widely,広く,adverb,adverb,eiken2pre,0
969,with care,注意して,adverb,adverb_phrase,eiken2pre,0
970,without fail,必ず,adverb,adverb_phrase,eiken2pre,0
971,worldwide,世界中で,adverb,adverb,eiken2pre,0
972,wrongly,間違って,adverb,adverb,eiken2pre,0
973,at risk,危険にさらされて,adjective,adj_emotion,eiken2pre,0
974,awake,起きている,adjective,adj_emotion,eiken2pre,0
975,be aware of,～に気づいている,adjective,adj_emotion,eiken2pre,0
976,be busy with,～で忙しい,adjective,adj_emotion,eiken2pre,0
977,be close to,〜に近い,adjective,adj_emotion,eiken2pre,0
978,be free from,〜がない,adjective,adj_emotion,eiken2pre,0
979,be used to,～に慣れている,adjective,adj_emotion,eiken2pre,0
980,brave,勇敢な,adjective,adj_emotion,eiken2pre,0
981,capable,能力がある,adjective,adj_emotion,eiken2pre,0
982,careless,不注意な,adjective,adj_emotion,eiken2pre,0
983,concerned,心配している,adjective,adj_emotion,eiken2pre,0
984,curious,好奇心が強い,adjective,adj_emotion,eiken2pre,0
985,delighted,とてもうれしい,adjective,adj_emotion,eiken2pre,0
986,delirious,有頂天の,adjective,adj_emotion,eiken2pre,0
987,disappointed,がっかりした,adjective,adj_emotion,eiken2pre,1
988,foolish,愚かな,adjective,adj_emotion,eiken2pre,0
989,guilty,有罪の,adjective,adj_emotion,eiken2pre,0
990,hopeful,期待している,adjective,adj_emotion,eiken2pre,0
991,in shape,健康だ,adjective,adj_emotion,eiken2pre,0
992,independent,自立した,adjective,adj_emotion,eiken2pre,0
993,lazy,怠惰な,adjective,adj_emotion,eiken2pre,0
994,mad,怒って,adjective,adj_emotion,eiken2pre,0
995,negative,否定的な,adjective,adj_emotion,eiken2pre,0
996,out of date,時代遅れの,adjective,adj_emotion,eiken2pre,0
997,out of order,故障している,adjective,adj_emotion,eiken2pre,0
998,pleased,嬉しい,adjective,adj_emotion,eiken2pre,0
999,positive,前向きな,adjective,adj_emotion,eiken2pre,0
1000,relaxing,リラックスできる,adjective,adj_emotion,eiken2pre,1
1001,responsible,責任感がある,adjective,adj_emotion,eiken2pre,0
1002,shocking,衝撃的な,adjective,adj_emotion,eiken2pre,0
1003,stressed,ストレスを感じている,adjective,adj_emotion,eiken2pre,0
1004,surprising,驚くべき,adjective,adj_emotion,eiken2pre,0
1005,thankful,感謝している,adjective,adj_emotion,eiken2pre,0
1006,unhappy,悲しい,adjective,adj_emotion,eiken2pre,0
1007,acceptable,受け入れられる,adjective,adj_quality,eiken2pre,0
1008,active,活動的な,adjective,adj_quality,eiken2pre,1
1009,additional,追加の,adjective,adj_quality,eiken2pre,1
1010,advanced,上級の,adjective,adj_quality,eiken2pre,1
1011,alike,似ている,adjective,adj_quality,eiken2pre,0
1012,ancient,古代の,adjective,adj_quality,eiken2pre,1
1013,annual,年一度の,adjective,adj_quality,eiken2pre,0
1014,balanced,バランスの取れた,adjective,adj_quality,eiken2pre,0
1015,basic,基本的な,adjective,adj_quality,eiken2pre,1
1016,calm,落ち着いた,adjective,adj_quality,eiken2pre,0
1017,certain,ある種の,adjective,adj_quality,eiken2pre,1
1018,charming,魅力的な,adjective,adj_quality,eiken2pre,0
1019,colorful,色彩豊かな,adjective,adj_quality,eiken2pre,1
1020,creative,独創的な,adjective,adj_quality,eiken2pre,0
1021,criminal,犯罪の,adjective,adj_quality,eiken2pre,0
1022,delicate,壊れやすい,adjective,adj_quality,eiken2pre,0
1023,dental,歯科の,adjective,adj_quality,eiken2pre,0
1024,digital,デジタル,adjective,adj_quality,eiken2pre,0
1025,direct,率直な,adjective,adj_quality,eiken2pre,0
1026,double,２人用の,adjective,adj_quality,eiken2pre,0
1027,dramatic,劇的な,adjective,adj_quality,eiken2pre,0
1028,electric,電動の,adjective,adj_quality,eiken2pre,1
1029,electrical,電気の,adjective,adj_quality,eiken2pre,0
1030,electronic,電子的な,adjective,adj_quality,eiken2pre,1
1031,elementary,初級の,adjective,adj_quality,eiken2pre,1
1032,equal,平等な,adjective,adj_quality,eiken2pre,0
1033,exact,正確な,adjective,adj_quality,eiken2pre,0
1034,extra,追加の,adjective,adj_quality,eiken2pre,1
1035,fancy,しゃれた,adjective,adj_quality,eiken2pre,0
1036,fantastic,素晴らしい,adjective,adj_quality,eiken2pre,0
1037,fashionable,流行の,adjective,adj_quality,eiken2pre,0
1038,following,次の,adjective,adj_quality,eiken2pre,0
1039,formal,公式の,adjective,adj_quality,eiken2pre,0
1040,fried,油で揚げた,adjective,adj_quality,eiken2pre,0
1041,full-time,常勤の,adjective,adj_quality,eiken2pre,0
1042,general,世間一般の,adjective,adj_quality,eiken2pre,0
1043,gentle,優しい,adjective,adj_quality,eiken2pre,0
1044,global,世界的な,adjective,adj_quality,eiken2pre,0
1045,grilled,焼いた,adjective,adj_quality,eiken2pre,0
1046,harmful,有害な,adjective,adj_quality,eiken2pre,1
1047,hidden,隠された,adjective,adj_quality,eiken2pre,0
1048,historical,歴史的な,adjective,adj_quality,eiken2pre,0
1049,holy,神聖な,adjective,adj_quality,eiken2pre,0
1050,honest,正直な,adjective,adj_quality,eiken2pre,0
1051,ideal,理想的な,adjective,adj_quality,eiken2pre,0
1052,ill,具合が悪い,adjective,adj_quality,eiken2pre,0
1053,impossible,不可能な,adjective,adj_quality,eiken2pre,0
1054,inconvenient,不便な,adjective,adj_quality,eiken2pre,0
1055,indoor,屋内の,adjective,adj_quality,eiken2pre,0
1056,instant,即時の,adjective,adj_quality,eiken2pre,0
1057,intelligent,聡明な,adjective,adj_quality,eiken2pre,0
1058,legal,合法的な,adjective,adj_quality,eiken2pre,0
